id_student,final_result,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disabilit1,date_registration,date_unregistration,Assessment 1,Assessmentn-1,Last assessment,Exam,Premoduleforumng,Premodulehomepage,Premoduleoucontent,Premoduleresource,Premodulesubpage,Assess1forumng,Assess1homepage,Assess1oucontent,Assess1resource,Assess1subpage,Assessn_1forumng,Assessn_1homepage,Assessn_1oucontent,Assessn_1resource,Assessn_1subpage,Preexamforumng,Preexamhomepage,Preexamoucontent,Preexamresource,Preexamsubpage
269065,1,1,1,3,7,3,0,90,1,-88,55,31,0,0,0,10,19,25,1,14,242,83,6,8,10,0,0,0,0,0,0,0,0,0,0
270393,3,2,4,2,6,2,1,60,0,-82,0,86,84,85,73,24,23,4,0,3,98,94,17,12,37,61,96,33,20,38,74,37,0,17,55
270493,2,2,1,2,8,2,0,60,0,-116,0,80,60.5,0,0,0,0,0,0,0,0,40,40,13,71,0,13,38,7,21,0,0,0,0,0
271206,2,1,13,1,8,2,0,60,0,-54,0,70,42,0,0,0,0,0,0,0,87,27,13,0,16,0,3,7,0,1,0,0,0,0,0
271526,3,1,1,1,5,3,2,60,0,-52,0,58,58.5,28,60,13,7,0,4,7,3,19,21,2,20,84,76,94,23,73,31,17,12,18,40
273106,2,1,6,2,7,2,1,60,0,-96,0,69,48.25,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274712,2,1,2,1,10,3,2,60,0,-150,0,83,67,0,0,2,21,0,5,6,0,0,0,0,0,2,14,5,5,23,0,0,0,0,0
274964,2,1,6,2,9,3,0,120,0,-81,0,78,76,0,0,28,13,0,4,10,130,111,179,33,55,17,18,56,13,13,0,0,0,0,0
275232,3,2,11,3,7,3,0,60,0,-165,0,67,72.25,67,69,0,9,1,0,0,118,79,51,17,151,68,128,186,20,159,23,43,54,11,100
276857,3,2,11,1,5,3,0,60,0,-53,0,63,68.33333333,36,58,11,5,13,0,11,140,86,15,15,56,206,145,67,19,175,34,28,3,19,49
277412,2,1,11,3,9,3,0,120,0,-87,0,59,54,34,31,0,4,2,0,0,26,13,15,1,10,42,30,25,8,23,0,0,0,0,0
277596,3,1,1,2,1,2,0,60,0,-143,0,70,62.5,64,53,0,2,0,0,0,13,63,21,23,92,28,167,233,50,189,5,62,34,21,55
277729,2,1,3,3,2,2,0,90,0,-45,0,70,38,38,0,8,5,1,0,0,12,51,14,13,40,0,95,78,10,47,0,7,5,0,0
279868,3,2,5,1,2,2,0,120,0,-73,0,70,52.66666667,38,40,0,10,0,1,5,32,26,11,1,11,11,56,33,24,30,2,16,15,38,29
279883,1,1,6,3,6,2,1,150,0,-75,-11,0,0,0,0,0,0,0,0,0,3,10,23,2,22,0,0,0,0,0,0,0,0,0,0
280541,1,2,6,3,8,2,0,60,0,-145,38,64,0,0,0,0,2,2,0,0,0,13,17,0,1,0,0,0,0,0,0,0,0,0,0
281656,1,1,13,2,2,2,1,210,1,-143,-87,95,0,0,0,1,8,9,0,2,17,85,83,6,19,0,6,12,0,0,0,0,0,0,0
282317,3,2,6,3,9,2,0,60,1,-203,0,91,88.5,86,67,17,14,17,1,16,273,153,17,15,79,293,260,49,32,125,686,57,4,6,129
283401,1,2,4,3,9,2,0,120,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283535,1,1,2,3,2,2,0,60,0,-124,118,42,49.5,0,0,0,0,0,0,0,12,37,52,3,21,16,35,75,7,11,0,0,0,0,0
284540,1,2,7,2,5,2,0,120,0,-51,38,79,0,0,0,0,18,0,2,8,39,21,3,5,18,18,7,4,2,5,0,0,0,0,0
285085,1,1,7,2,2,2,0,60,0,-59,205,41,9,0,0,0,7,9,0,3,2,17,16,3,6,0,9,27,3,14,0,0,0,0,0
285557,3,1,9,3,1,2,0,60,0,-79,0,79,62.5,26,29,9,14,1,1,6,70,52,7,5,53,142,81,20,17,57,4,23,5,28,20
286449,1,2,6,2,7,2,5,120,0,-96,59,55,0,0,0,21,27,0,1,14,9,32,47,8,14,0,6,9,0,3,0,0,0,0,0
286842,3,2,4,3,9,2,0,60,0,-157,0,64,75.75,38,60,1,36,21,4,34,105,51,31,3,18,138,59,41,4,7,21,12,0,3,2
287783,4,2,11,1,8,2,1,90,0,-46,0,81,92.25,88,84,8,6,2,0,6,107,75,28,4,24,164,100,38,13,78,95,33,12,13,34
289009,3,1,5,1,4,3,0,150,0,-10,0,76,49.75,63,80,0,10,2,3,4,6,14,28,9,13,2,29,89,11,17,0,5,9,1,7
289529,1,1,4,3,1,2,0,120,0,-40,-7,0,0,0,0,0,6,2,0,9,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0
290371,1,2,2,3,4,2,0,90,0,-121,55,36,0,0,0,3,9,1,0,2,54,56,26,14,76,0,0,0,0,0,0,0,0,0,0
292694,2,2,5,3,10,2,1,180,0,-162,0,88,69.25,71,40,15,13,6,0,0,100,93,17,14,44,97,102,36,13,35,47,13,0,0,9
293853,3,2,4,3,1,2,0,60,0,-29,0,70,67.25,34,76,0,25,15,1,9,61,34,4,4,41,46,40,17,3,17,1,11,0,1,3
294364,2,1,10,2,4,2,0,60,0,-69,0,90,80.75,62,0,37,44,35,16,103,198,83,63,20,45,444,174,148,25,77,0,5,14,3,26
296813,1,1,8,2,6,2,0,60,0,-157,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296849,1,2,8,3,6,2,0,90,0,-163,103,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,3,0,0,0,0,0,0,0,0
297382,1,1,2,1,3,2,0,120,0,-36,-5,0,0,0,0,0,13,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298402,3,1,10,2,8,2,0,120,0,-199,0,85,81.5,56,64,23,82,33,3,57,260,356,266,18,158,280,510,436,18,164,35,66,0,31,48
298911,1,2,9,2,2,2,0,70,0,-44,114,0,0,0,0,0,1,0,0,0,12,21,7,6,31,0,0,0,0,0,0,0,0,0,0
299473,2,1,6,2,7,2,2,60,1,-205,0,40,42.75,51,42,30,32,0,0,3,109,62,14,9,5,111,202,178,41,95,26,55,51,17,30
303582,3,2,8,3,4,2,0,105,0,-26,0,83,64.5,0,58,0,2,0,0,0,19,80,33,8,21,22,47,52,16,26,9,12,0,1,15
305535,3,1,10,3,6,2,2,180,0,101,0,73,68.5,59,62,0,0,0,0,0,0,0,0,0,0,0,30,47,7,52,0,6,0,0,1
305702,1,2,2,3,4,2,1,120,0,-45,123,47,54.5,0,0,0,0,0,0,0,9,20,10,2,29,0,14,47,15,17,0,0,0,0,0
307932,2,1,9,1,1,2,1,120,0,-79,0,19,0,0,0,2,6,2,0,1,0,5,7,0,1,0,3,0,0,0,0,0,0,0,0
308231,2,1,8,2,10,2,0,60,0,-45,0,53,55,0,0,0,8,13,0,4,97,84,109,8,7,0,3,14,0,0,0,0,0,0,0
308707,1,2,3,2,3,2,1,120,0,-80,142,73,51.5,0,0,10,31,14,3,24,51,75,85,14,111,0,15,35,1,2,0,0,0,0,0
308982,1,1,8,1,3,2,1,60,0,-12,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309258,1,1,3,1,3,3,1,120,0,-150,23,0,0,0,0,3,14,13,24,6,5,12,25,11,42,0,0,0,0,0,0,0,0,0,0
311117,1,1,9,3,6,2,1,60,1,-30,171,0,0,0,0,2,10,5,0,0,7,55,32,34,207,0,12,15,6,5,0,0,0,0,0
311474,1,1,3,2,8,2,0,90,0,-131,88,44,31,0,0,3,4,0,0,0,10,27,39,1,4,0,4,6,0,0,0,0,0,0,0
311877,1,2,3,2,4,2,0,90,0,-59,207,44,43,0,0,27,36,3,3,7,185,136,12,5,17,68,85,24,9,39,1,3,0,0,0
314123,1,2,13,3,4,2,1,60,0,-158,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314219,1,1,7,2,4,2,0,120,0,-94,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314956,3,1,7,3,3,2,1,60,0,-113,0,83,88.5,75,58,0,3,0,0,2,173,60,32,4,39,133,61,27,7,9,4,8,0,3,5
315082,2,1,10,3,8,2,0,60,0,-73,0,0,0,0,0,0,6,2,0,2,4,6,2,1,8,0,0,0,0,0,0,0,0,0,0
315388,1,1,7,3,8,2,1,60,1,-123,52,62,0,0,0,0,23,26,6,16,0,37,8,4,29,0,0,0,0,0,0,0,0,0,0
315517,1,2,5,2,7,2,0,180,1,-19,5,71,0,0,0,34,140,38,30,65,31,28,8,1,10,4,15,7,1,1,0,0,0,0,0
315625,3,1,7,3,8,2,1,60,0,-36,0,74,70,56,56,0,9,4,0,0,12,84,54,16,46,45,106,191,13,32,11,19,0,0,1
315730,3,1,3,3,3,2,0,60,0,-82,0,90,83.5,69,67,0,7,5,1,2,56,69,73,13,27,120,100,73,44,79,693,112,1,8,167
315909,2,2,4,2,2,2,0,60,0,-173,0,68,66.33333333,10,22,12,11,8,0,2,73,31,15,4,15,78,39,21,1,6,11,8,0,0,1
317096,3,2,2,3,8,2,0,90,0,-114,0,74,45.5,18,51,0,9,4,1,5,11,90,89,17,85,4,122,30,47,163,8,28,4,18,43
318574,1,1,8,3,7,2,0,90,0,-113,0,0,0,0,0,0,20,28,2,11,14,9,5,0,3,0,0,0,0,0,0,0,0,0,0
318794,3,2,8,2,6,2,0,150,0,-74,0,81,71.25,64,67,0,1,1,0,0,130,83,78,7,55,103,112,127,15,79,18,11,5,6,11
318977,2,1,3,2,8,2,0,60,0,-201,0,58,0,0,0,0,1,0,0,0,86,52,46,3,49,0,0,0,0,0,0,0,0,0,0
319479,1,2,9,1,3,2,0,60,0,-32,-1,0,0,0,0,0,18,8,1,7,0,21,14,1,13,0,0,0,0,0,0,0,0,0,0
320963,3,1,12,3,1,2,0,60,0,-145,0,59,57.5,24,42,0,6,9,2,9,77,76,67,43,49,37,69,98,15,89,0,15,25,1,18
325497,2,2,3,3,9,2,0,90,0,-152,0,43,59.25,47,38,20,24,14,0,21,112,108,115,14,61,164,239,190,28,64,18,31,19,5,12
328173,1,2,9,2,9,2,0,90,0,-67,164,72,52,0,0,25,39,34,3,15,78,78,52,12,66,30,60,131,18,27,0,0,0,0,0
331315,3,1,6,3,10,2,1,130,0,-23,0,88,74,46,67,9,21,1,0,4,32,98,13,16,84,43,125,30,54,168,272,71,14,33,88
331404,3,2,13,1,0,1,0,60,0,-54,0,93,93.25,68,89,0,38,24,89,173,103,63,10,43,132,141,113,29,55,285,253,71,11,3,135
332309,3,1,8,3,2,2,0,60,0,-25,0,87,67,0,51,5,16,3,1,4,225,162,34,22,32,173,219,53,10,40,168,67,0,5,20
332436,3,1,1,2,10,2,0,60,0,-74,0,90,90,82,82,21,39,47,10,33,154,198,213,31,131,202,289,217,17,61,23,62,0,29,56
332726,2,2,7,2,2,2,0,60,0,-170,0,75,50,30,20,7,39,13,4,18,115,123,47,12,15,121,142,108,18,13,17,13,0,12,1
333155,2,1,8,2,10,3,0,120,0,-135,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334255,3,2,9,1,2,2,0,60,1,-78,0,58,50.25,27,42,12,8,5,0,2,73,44,43,14,86,258,82,17,13,74,98,27,0,19,58
334257,3,1,13,2,0,2,0,60,0,-150,0,75,65.5,61,44,65,51,38,15,73,137,89,17,26,117,233,147,89,33,105,77,45,2,3,66
335018,1,2,2,2,8,2,1,100,0,-2,233,61,49.66666667,33,0,0,0,0,0,0,0,15,27,3,27,0,20,13,2,15,0,11,5,8,15
335405,4,1,4,3,8,2,0,60,0,-69,0,87,89.25,77,87,67,65,42,23,96,174,114,64,12,115,258,220,102,43,303,31,34,4,1,7
335910,1,2,7,3,2,2,0,60,0,-184,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336037,3,1,13,4,0,2,1,60,0,-36,0,90,83.75,86,80,30,30,15,2,14,129,97,18,12,53,99,117,65,9,14,42,25,13,9,36
337314,1,1,5,3,8,2,1,60,0,-51,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338034,2,1,3,3,2,2,0,60,0,-86,0,88,75.25,40,7,0,3,0,0,0,113,95,51,13,53,175,122,109,35,90,17,20,1,6,15
339739,2,2,1,2,5,2,0,60,1,-52,0,93,87.75,0,42,5,11,6,0,13,62,79,14,21,83,128,162,20,31,79,12,18,0,10,14
339924,2,1,8,5,4,2,3,60,0,-53,0,50,33,0,0,0,0,0,0,0,16,66,67,14,34,0,20,26,10,1,0,0,0,0,0
341854,2,1,11,1,10,3,0,60,0,-35,0,90,90.33333333,0,0,0,0,0,0,0,61,54,45,14,121,54,33,47,11,45,0,0,0,0,0
341855,1,2,8,2,6,2,0,60,0,-32,207,31,33,12,0,2,5,7,0,1,9,28,82,10,22,146,67,104,41,52,0,3,0,0,10
342100,3,1,4,2,3,2,0,60,0,-54,0,87,83.25,0,87,36,68,40,18,60,78,90,49,20,47,278,382,153,49,215,86,68,10,8,30
342176,1,1,10,2,3,3,2,60,0,-187,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342387,2,2,2,3,9,2,1,180,0,-44,0,67,70.75,68,38,0,12,0,1,10,49,71,140,15,98,87,114,396,21,172,37,25,25,23,32
342483,1,1,9,3,6,2,0,90,0,-85,233,77,78,0,0,30,54,20,1,19,95,98,38,15,32,81,98,74,13,42,0,0,0,0,0
342697,1,2,3,3,5,2,0,60,0,-38,68,46,0,0,0,0,4,0,2,16,0,46,40,4,57,0,11,0,0,0,0,0,0,0,0
342949,2,1,4,3,3,2,0,70,0,-29,0,68,61,30,36,39,28,9,0,2,28,31,7,6,32,15,45,24,5,36,11,12,0,1,10
343238,3,2,8,2,7,2,0,120,0,-45,0,66,53.25,15,51,35,14,7,0,1,180,157,131,4,8,219,218,321,18,36,20,5,0,14,7
343781,4,2,1,4,1,3,0,60,0,-53,0,98,85,95,96,23,17,8,13,58,114,69,36,16,74,196,124,79,41,283,55,33,0,12,80
343911,2,1,10,3,10,2,0,120,0,-87,0,73,61.25,61,40,29,48,8,3,17,205,170,102,30,188,242,250,267,24,205,41,31,11,2,19
344474,2,1,3,3,8,2,1,60,0,-45,0,79,57,0,0,6,18,8,0,26,59,52,76,8,18,72,40,79,9,17,0,0,0,0,0
346333,3,2,7,2,5,2,0,60,0,-54,0,66,87.25,72,76,3,23,2,6,13,101,98,100,16,85,145,179,229,17,149,70,40,20,39,78
348050,3,1,2,3,7,2,1,90,0,-164,0,90,88,85,64,0,0,0,0,0,39,42,26,8,53,53,46,23,8,86,10,11,0,8,8
348547,1,1,8,5,4,2,0,120,0,-199,83,89,73,0,0,9,30,24,2,19,19,67,66,11,22,3,29,50,1,2,0,0,0,0,0
349182,2,1,10,3,9,2,2,120,0,-68,0,0,0,0,0,0,10,18,0,6,0,16,15,4,4,0,2,2,0,3,0,12,22,4,6
349710,1,1,1,2,5,2,0,90,0,-19,101,71,0,0,0,3,11,0,0,2,11,13,14,3,21,0,1,0,0,0,0,0,0,0,0
350164,1,1,9,2,10,2,0,60,1,-65,51,0,0,0,0,36,47,16,4,37,10,12,11,0,8,0,0,0,0,0,0,0,0,0,0
350644,2,1,2,3,7,2,1,90,0,-39,0,91,58,0,0,0,8,0,0,0,17,32,21,0,6,43,52,39,2,3,0,9,31,0,6
350929,4,2,2,3,7,2,0,60,1,-141,0,92,85,77,91,0,24,19,21,30,25,61,32,15,29,0,71,21,14,50,1,24,0,7,38
350949,1,2,4,1,7,3,0,60,0,-74,123,69,77.5,0,0,1,11,3,4,1,56,113,77,34,68,55,115,64,16,39,0,0,0,0,0
352051,3,2,8,2,9,3,1,60,0,-96,0,85,68.75,59,56,0,0,0,0,0,0,4,0,0,0,5,16,6,1,17,0,4,0,3,3
352641,1,2,6,2,5,2,0,120,0,-190,23,0,0,0,0,0,17,2,3,10,54,32,8,3,21,0,0,0,0,0,0,0,0,0,0
352771,3,2,5,3,8,2,0,60,0,-73,0,84,84,75,76,0,2,0,0,0,84,65,43,12,74,196,89,121,16,60,31,17,0,9,14
355510,3,2,8,3,1,3,1,150,0,-177,0,86,89.5,89,91,44,107,30,11,46,82,129,42,12,82,160,335,74,75,291,129,125,6,16,109
356274,2,1,9,3,4,2,0,90,0,-71,0,0,0,0,0,30,15,5,2,9,13,7,0,0,1,0,0,0,0,0,0,0,0,0,0
358504,3,2,2,3,2,2,0,120,0,-127,0,68,91.25,91,84,2,46,19,3,18,69,173,50,31,105,129,443,135,75,313,73,149,26,18,117
359855,1,2,10,3,8,2,0,60,0,-38,205,90,73.5,0,0,0,23,6,3,20,90,59,55,12,39,63,67,63,11,40,0,1,0,0,0
359943,3,1,1,3,4,2,0,60,0,-82,0,61,81.5,70,53,9,5,3,1,6,0,9,8,1,13,98,42,19,19,31,112,7,0,27,17
361243,3,2,1,2,10,2,0,90,0,-43,0,51,78.5,51,53,0,0,0,0,0,13,24,42,2,46,54,36,10,4,43,32,20,0,15,23
361282,2,1,11,2,4,2,1,60,0,-36,0,60,77,0,0,2,6,2,1,10,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0
361889,1,2,11,2,8,3,0,120,1,-81,87,81,65,0,0,6,48,48,5,36,73,74,5,18,82,0,23,6,6,27,0,0,0,0,0
362647,2,1,13,3,9,2,0,120,0,-115,0,65,0,0,0,0,32,20,0,17,58,66,23,9,44,1,11,2,0,4,0,0,0,0,0
363990,2,2,2,3,9,2,2,60,1,-39,0,29,0,0,0,0,4,4,1,4,0,27,18,0,14,0,0,0,0,0,0,0,0,0,0
364239,3,1,6,2,7,2,0,120,0,-169,0,90,82.75,70,87,8,49,23,5,15,92,173,100,14,59,271,497,202,41,172,50,60,0,19,45
364547,3,1,1,3,8,2,0,210,0,-44,0,69,83,77,47,0,11,4,2,7,90,89,79,14,56,250,392,144,57,131,4,9,0,6,6
364770,3,1,8,2,4,2,1,60,0,-49,0,96,68.66666667,0,73,8,2,0,0,0,206,121,61,8,43,72,110,64,8,57,8,34,0,11,21
365239,1,2,1,3,8,2,0,120,0,-184,60,0,0,0,0,41,75,15,1,3,87,111,31,5,21,0,0,0,0,0,0,0,0,0,0
365893,1,1,8,3,6,2,0,120,0,-110,88,60,45,0,0,0,0,0,0,0,23,35,30,7,27,6,18,9,5,11,0,0,0,0,0
365939,2,2,11,2,6,2,0,90,0,-117,0,0,0,0,0,0,19,16,4,15,37,27,30,3,29,0,0,0,0,0,0,0,0,0,0
366267,1,2,13,2,9,2,1,60,0,6,167,58,55,0,0,0,0,0,0,0,1,14,3,5,8,0,0,0,0,0,0,0,0,0,0
366449,3,1,4,3,4,2,1,120,1,-39,0,87,83,73,67,0,0,0,0,0,3,27,52,2,40,23,77,154,15,67,8,17,17,4,24
366535,1,2,11,3,7,2,1,120,1,-54,9,0,0,0,0,0,6,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
366987,3,1,5,3,9,2,0,60,0,-36,0,93,72.75,0,80,0,5,3,0,4,38,48,22,5,16,41,97,66,20,37,32,38,2,7,20
367045,1,1,9,2,5,2,0,240,0,-187,-2,0,0,0,0,0,2,0,0,0,0,4,11,0,1,0,0,0,0,0,0,0,0,0,0
368106,2,1,5,2,2,2,0,60,0,-122,0,55,32,0,0,5,6,6,2,8,6,9,28,7,27,0,5,10,10,6,0,0,0,0,0
368436,3,1,6,2,2,2,0,60,0,-130,0,77,75.25,44,47,31,117,53,30,115,456,449,46,52,241,236,428,74,41,194,13,50,2,3,19
369319,3,1,4,2,5,2,0,60,0,-171,0,70,68.33333333,38,56,10,31,8,3,18,54,69,43,9,69,181,204,95,54,196,260,59,4,23,96
370294,2,2,10,3,10,2,2,70,1,-199,0,90,95,0,0,41,56,29,14,64,92,28,0,2,8,0,0,0,0,0,0,0,0,0,0
370336,1,1,6,2,2,2,0,150,0,-121,86,0,0,0,0,0,1,0,0,0,0,3,1,0,2,0,4,9,0,0,0,0,0,0,0
370367,1,2,4,1,7,2,0,60,0,-54,230,73,59.66666667,0,0,35,52,21,1,19,177,79,15,12,106,72,107,16,23,161,0,4,0,0,4
370920,1,2,7,2,5,2,0,60,0,-172,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
371362,1,2,3,3,6,2,2,60,0,-131,0,0,0,0,0,0,6,8,2,10,2,10,36,1,6,0,0,0,0,0,0,0,0,0,0
371679,1,2,7,2,10,2,0,180,0,-31,-8,43,26,0,0,10,22,12,18,5,43,56,23,0,6,0,1,7,0,3,0,0,0,0,0
373237,2,2,6,2,4,2,1,150,1,-71,0,50,47.75,25,29,28,25,5,0,9,55,49,46,14,194,96,99,138,17,80,11,19,0,4,17
373280,1,1,3,3,2,2,0,60,0,-45,233,63,83,48,0,0,1,0,0,0,1,18,46,2,15,36,91,402,50,95,0,10,3,0,0
374636,3,1,12,3,8,2,0,120,0,-141,0,82,80.5,56,60,8,28,12,7,21,78,59,8,12,36,50,74,27,14,42,28,27,7,3,31
376067,1,1,8,3,9,2,2,120,0,-201,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378825,3,1,3,3,9,2,0,120,0,-29,0,72,67.25,0,56,0,6,0,0,3,137,114,115,25,97,149,237,316,53,211,72,36,6,15,32
379023,2,2,6,1,10,3,0,60,0,-117,0,64,56.5,0,42,0,25,47,6,75,37,49,97,23,52,12,77,145,6,11,11,14,2,10,18
379124,3,2,2,3,4,2,2,70,0,-45,0,69,73.66666667,0,67,14,30,10,5,10,64,102,8,30,126,117,185,62,30,113,11,42,5,8,59
380138,2,2,13,2,8,2,0,90,0,-44,0,37,54,0,0,52,29,13,0,14,62,44,37,8,24,15,66,128,10,18,0,0,0,0,0
380239,3,1,8,3,9,2,0,60,0,-148,0,89,78.5,83,64,12,14,12,4,17,63,64,69,31,89,117,168,162,27,122,22,30,1,11,7
380253,3,2,4,4,1,3,0,60,0,-39,0,72,76.75,70,53,0,7,0,2,8,126,122,62,51,158,331,238,137,42,182,184,79,0,11,53
380429,3,2,9,1,5,3,1,60,0,-65,0,79,88.5,95,89,0,0,0,0,0,137,32,3,2,55,262,118,36,13,123,27,36,4,8,60
380662,3,1,4,3,1,2,0,90,0,-127,0,58,73.75,36,51,21,13,5,0,2,73,73,19,4,27,53,78,15,1,5,12,39,0,1,2
381539,1,1,10,5,6,2,1,120,0,-99,121,79,54.5,0,0,9,13,0,0,0,9,13,0,41,23,3,36,41,8,4,0,0,0,0,0
382378,3,1,9,3,8,2,0,150,0,-61,0,63,70.5,35,53,0,10,1,0,0,21,36,77,25,67,73,132,208,30,85,10,22,36,17,53
382742,2,1,8,3,6,2,0,60,0,-101,0,47,45.5,0,0,0,2,4,0,0,0,24,46,3,9,3,50,102,5,11,0,0,0,0,0
382879,2,1,11,1,9,2,0,120,0,-61,0,0,0,0,0,0,15,17,3,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
383694,3,2,3,2,2,2,0,60,0,-64,0,83,87.25,84,73,0,9,15,6,14,30,47,19,18,89,75,96,32,21,106,163,76,5,30,98
383785,1,2,2,3,2,2,0,60,0,-38,53,42,0,0,0,0,0,0,0,0,28,82,59,15,44,0,2,0,0,0,0,0,0,0,0
383978,3,1,9,3,2,2,0,60,0,-36,0,58,58.5,23,33,3,18,4,0,4,6,36,60,8,9,28,73,164,11,23,7,50,9,12,23
384153,1,2,5,2,6,2,0,165,0,-95,180,86,38.33333333,0,0,0,34,1,0,1,74,120,45,13,85,53,63,25,17,39,0,0,0,0,0
384999,1,2,2,1,9,2,0,60,0,-68,153,85,73,0,0,15,64,38,30,109,140,187,46,25,81,42,93,20,7,43,0,0,0,0,0
385218,2,1,11,3,1,2,0,120,0,-110,0,73,60.66666667,0,0,8,28,8,2,18,8,75,147,15,34,27,94,170,13,21,0,0,0,0,0
385495,1,1,4,3,2,3,0,60,0,-68,88,80,86,0,0,24,66,55,23,111,72,93,22,19,106,1,9,14,0,1,0,0,0,0,0
385937,3,1,1,2,10,3,0,60,0,-141,0,91,91,82,53,50,76,33,9,22,248,436,94,40,91,358,513,113,84,175,170,130,103,30,111
386912,1,2,3,3,4,2,0,90,1,-43,-6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387359,1,1,7,2,8,2,0,90,0,-45,139,94,66,0,0,2,22,2,2,3,104,79,8,8,71,296,136,12,7,88,0,0,0,0,0
387453,1,2,3,3,9,2,0,60,0,-205,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388947,3,1,13,1,0,3,0,60,0,-199,0,76,93.5,94,87,176,124,29,89,247,387,206,6,43,163,743,516,12,49,219,577,195,27,12,181
389025,2,1,4,3,1,2,0,60,0,-65,0,86,53.75,0,0,7,13,7,2,4,18,48,88,9,19,86,123,210,14,29,0,0,0,0,0
389362,2,2,3,2,3,3,1,60,0,-103,0,70,50,0,44,0,4,2,0,0,148,89,41,2,13,252,260,80,16,48,126,59,34,19,48
389639,3,1,9,1,10,3,0,60,0,-39,0,90,84.5,93,76,0,6,18,0,2,65,40,47,10,47,197,95,63,27,114,19,37,7,0,9
390029,3,1,11,3,2,2,0,120,0,-29,0,86.5,82.2,92,47,0,12,1,1,6,81,115,46,50,191,94,132,56,80,255,146,25,1,11,46
390556,1,1,2,4,4,3,0,60,0,-39,211,75,74,0,0,0,2,0,0,0,17,31,30,7,35,25,51,11,2,8,0,0,0,0,0
390690,3,2,9,2,6,2,0,60,0,-59,0,89,81.25,46,58,14,59,4,0,5,56,191,166,76,253,88,207,208,45,201,36,72,23,27,61
391537,3,1,4,3,8,2,2,60,0,-32,0,34,35.25,75,60,0,0,0,0,0,21,16,19,0,8,57,82,273,9,32,164,139,121,26,162
391578,2,1,4,2,2,3,0,60,0,-58,0,79,82.5,0,0,0,23,6,3,8,50,73,32,5,47,33,36,5,8,49,0,0,0,0,0
391638,1,2,3,3,7,2,1,60,0,-67,42,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,3,0,0,0,0,0,0,0,0
392626,2,2,2,2,6,2,1,180,1,-100,0,67,58.5,0,44,7,16,4,4,8,71,153,122,32,62,48,216,243,41,99,8,15,28,0,0
392664,3,2,1,3,10,2,0,60,0,-86,0,70,53.75,52,51,5,27,12,1,9,95,124,38,21,68,237,314,119,40,198,729,105,8,9,120
392713,2,1,1,3,1,3,0,60,0,-23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,17,3,0,0,0,0,0,0
392890,3,1,10,3,3,2,0,60,0,-37,0,76,79.75,76,78,0,34,46,14,32,39,76,10,45,28,74,99,34,16,39,44,71,1,10,27
394076,1,2,3,3,10,3,1,60,0,-200,30,70,0,0,0,35,84,18,5,59,15,17,0,0,5,0,0,0,0,0,0,0,0,0,0
394384,2,1,8,2,2,2,0,60,0,-34,0,58,0,0,0,0,2,0,0,0,145,72,22,3,29,4,1,0,0,0,0,0,0,0,0
394951,1,2,1,2,8,2,1,60,0,-58,143,68,65,0,0,0,21,19,4,12,54,106,106,16,56,26,89,35,10,40,0,0,0,0,0
396028,2,1,11,3,4,2,2,60,0,-162,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
396210,3,1,7,3,6,2,2,60,0,-30,0,80,67.75,68,67,5,6,3,0,0,1,15,24,1,3,17,76,110,9,15,15,40,7,1,4
